idx,token,latency_ms,pred_occ,gt_occ,n_obj,n_vru
333,7f770beac09a4af3b8ec2f4954b9e1aa,132.82182812690735,73289,-1,115,64
334,5441646ff9c54d4a90fc1d7f4256072c,134.979872033,67923,-1,111,62
335,4070ae6b1ce047b5b0a3a5868f2dbd19,133.19925591349602,67745,-1,107,60
336,9075f9ff230041c59042130739b92ef1,132.823271676898,64446,-1,105,61
337,c855b62fda9748c0a719c329b6e216ec,133.7763424962759,64176,-1,102,60
338,9851e24eeb8e40cf962e45b1975aff53,136.2230572849512,65483,-1,95,55
339,5aa5555debb94e988b4eb8d8ff26c8da,133.21549631655216,69325,-1,89,53
340,6c662b1258e34752be332dcc1eccb7a8,133.94703157246113,68780,-1,88,54
341,7ff6ab92e1c443209f8268fcfb214925,134.5434319227934,73426,-1,83,51
342,882b922af4c740b8be9db39b2cdd1861,135.31174324452877,70130,-1,80,48
343,ab7f9e0665d24fe79fbde77325627d18,133.5037797689438,67236,-1,70,42
344,bea5dd7080414656b1b89ff163cb7599,134.0248677879572,65300,-1,61,34
345,afb4301624a2479fbab49b0512d157c1,135.9867937862873,62599,-1,54,27
346,46a4a199e44544018017be7434e46fc8,135.76622866094112,67601,-1,53,26
347,50f8b4a1ce354890bcf834658cbb9e80,134.23187471926212,70170,-1,51,25
348,56e7460943344e33a5a657313541065e,133.6520779877901,72230,-1,45,23
349,f733cb92982f4f58a1ce5c427786491b,134.12950560450554,71176,-1,46,25
350,28285c367b2d468f850572ddcc7efac9,136.88062317669392,71242,-1,47,27
351,ff6114d5779f4a058ec6c812afd56294,134.6773337572813,71277,-1,52,32
352,3ae0f5d24198405a82bce2964fea6f03,133.29658098518848,71764,-1,52,34
353,d25657fd31f34816920f051407c47f0f,134.80599597096443,68721,-1,48,35
354,3fb21b1df59e43ab8b29d4a1ea9a0228,136.75391301512718,69009,-1,44,35
355,fef6223e08f64885af98e24ccbbcb373,133.98544304072857,65513,-1,36,29
356,7e2fd590b46d42cdbe8dfbf035761561,131.8841278553009,67582,-1,39,36
357,18cb702eec7543c9b7e3d951226e367d,132.7691487967968,72252,-1,45,42
358,61db69a026d34c558f0ab0321f0886f8,133.98190774023533,71706,-1,49,46
359,5d413e8d6a4648a7bcb091f7e362a3fe,133.43611173331738,70859,-1,49,46
360,e3dbf6e92f0e4ac3860f1cbf73e2a312,133.25355015695095,72064,-1,52,48
361,2dc6dfa0bf9441f6a2397e7d4ec424ad,134.10066068172455,69438,-1,50,46
362,e6d1a6c5413942bdaa26ce0c0e5330ad,134.54491458833218,66175,-1,53,49
363,b421615151244708b1efe89c5147eaaf,132.88814201951027,65561,-1,54,48
364,b45559bc742b417aa85dcce98f5e0676,133.4318332374096,66768,-1,50,43
365,6382c18ecfe44ffaa22119c94be8f02a,134.3470737338066,66784,-1,52,44
366,a593f1a21f6e4deca2e30c009916ed7a,135.96338964998722,64741,-1,48,40
367,d849f5a053f741e6a5f09983cf036225,134.20378416776657,64276,-1,43,34
368,0ffc384fc61a4742a78d179f07ea1c9d,133.39773006737232,66061,-1,44,34
369,4d85541c5f204e359d63ed2b9db1ec97,133.30381363630295,66886,-1,42,31
370,2a07391a099947f285e1801d1386abcc,135.23193635046482,67284,-1,41,30
371,211466503dcd4723bc58b9d3717ed3a8,132.72958435118198,67390,-1,42,30
372,ab959d16b505476fa14530f8f76da1bb,133.19491781294346,67914,-1,41,28
373,13b194dc4afc49898db6ca0c7ae763be,133.83998163044453,67595,-1,45,31
374,7028ed54fd6940e581917af772b7bef7,135.17384603619576,66438,-1,44,31
375,fae2bb46325643e7a4f48fd0423cc55a,133.14891420304775,64679,-1,43,31
376,d5cb5a4a5e5245f8b6300ba482babbc2,133.36021825671196,67069,-1,43,29
377,08babb6cc1d64bfbab2f2284d2076c56,134.90979000926018,68175,-1,44,29
378,ef710f7aad4c4bcf9ac21ef155c8c3d1,135.57542115449905,67550,-1,45,29
379,77cdbd3d755d45d8b822d6d595fdbf70,134.02395695447922,66701,-1,45,28
380,13af3da0edf14bfb8fa9d62fb654b455,133.81234928965569,67009,-1,43,26
381,aae0304d89854d818cb48c0aa52a4ebd,135.0937057286501,66452,-1,41,24
382,3e991036257e4acda7cc1658dadd3e50,136.7640122771263,64440,-1,40,22
383,74f6b583f9eb441db5b95b67cbec71f5,134.74595360457897,64850,-1,39,23
384,10341c91fa1347e1a0b607ae5eff471c,134.60399396717548,64428,-1,38,22
385,f1cfa142bc164c99a2c679a6dea01a67,135.32954826951027,66098,-1,37,21
386,37c8d31c9ee74a07a68305297959da79,135.64529083669186,67572,-1,38,21
387,18039d7b1dc84a2fbb5efbaa84d66f6a,133.42145271599293,67972,-1,38,20
388,b211206072a8491dab37ca3965137daf,133.44896771013737,67319,-1,37,19
389,c0cd7a49d9924264b2be63b6ce9a9674,134.60510969161987,69367,-1,34,19
390,47972c339c9f4654baa9bc8d7143cf40,135.06043329834938,66953,-1,34,19
391,a5d381511d6748fb8626ab563d6c7022,133.58554430305958,63297,-1,34,19
392,4305999c65934df6b503ad4eb90f5648,133.75981152057648,63970,-1,33,19
393,c4b3feb84d7c4c338ac3227d856e0069,134.58160310983658,65343,-1,32,18
394,ebef899df124471f94a0d4befaf785e4,135.78578643500805,65072,-1,31,17
395,49409214fe454b018d05c8d839b35159,133.37906450033188,65473,-1,26,14
396,f4b5b6fc59e34da6bd18d4d8e299dab8,132.10708647966385,59935,-1,30,6
397,bb972464787f4ecab2e9d77c7a0cb9f7,132.82241858541965,60114,-1,29,6
398,695972046c1240d69835d02386355ddc,133.58525186777115,62592,-1,30,7
399,cf7cdd43be9b4886bcb7b45af4d9d104,133.66980105638504,59840,-1,31,7
400,b462e73472684c509a3e5f8734c33b10,133.43458995223045,60625,-1,30,7
401,c75fae3bcdd54b3a8b3635fdcf8ba74b,134.7276084125042,60725,-1,31,8
402,68ecb2433f654422a7567d9f349c0708,135.39140485227108,62931,-1,29,8
403,3eb6673bad8c44e2853283d958a68ca0,134.3442965298891,62324,-1,34,8
404,cba4c5078d8e40138b80902278069671,134.17842611670494,59413,-1,34,8
405,943884d0b74546ee8d6a18ab456159a5,135.15869714319706,57383,-1,34,8
406,c1255d993df4492a9dfa2f67a50f3073,135.46635583043098,59619,-1,34,8
407,b0b7ef23a4fb418690e43900525d09ad,133.06118920445442,66632,-1,35,9
408,01fbe6d2d7384d20967a88e4142b5678,132.49382190406322,68235,-1,34,9
409,5ad38eb017f34421828852889c7dd9d7,133.16831924021244,69677,-1,34,9
410,29b8d47b841f44ce8216353f373ba2c3,133.77922773361206,68329,-1,33,9
411,4c687bbe18104da1b9eef242d5abbe6b,132.13738426566124,69330,-1,33,9
412,690f0d215c29452b9ee793fc6a033308,132.53064081072807,69902,-1,31,7
413,cfbf02c6624c4cfb951493700683d461,133.42026248574257,68179,-1,34,9
414,37d0faf82cdb4af1a3d85b18077ee1f8,134.66877676546574,66374,-1,34,9
415,2e24381cb9434a89abd7f3eb1ed838b6,132.75418058037758,68601,-1,33,9
416,2996dec1589e4dad840eb5801d27d255,132.97192007303238,66638,-1,31,10
417,91b1849b2b1747a39ba5732ba4caa1df,133.51229391992092,63809,-1,31,11
418,ba4c95ffea104b088e07bdc2c7a0300a,135.10230369865894,60837,-1,30,11
419,fd761d865ef147e7bb7eec819b9cfd54,131.50714710354805,62225,-1,29,11
420,42b6df359dab44a9942600fbcf14a929,131.92033395171165,62396,-1,28,11
421,fa5cd3e2f2424263b9558b654fbbc831,133.2693099975586,61965,-1,28,11
422,03c4ae55f4f747ea89deb0834aa0a125,132.49353133141994,61837,-1,27,10
423,8d482af343ab4ae79fcf4d6aa13806d3,133.46509635448456,62525,-1,28,10
424,92d457fe8cc54e8d87c52bb5eb670768,134.15698520839214,62078,-1,29,10
425,8cfc29cd1fee4f92bd5134e2af939d47,132.9297199845314,63588,-1,29,10
426,ef1a273c61914852806161f5dbb4e4c9,134.57935862243176,64421,-1,26,10
427,c3387194b4df49c3a2f91df1801b662f,132.5009372085333,63538,-1,25,9
428,fa55184474d74849911a4b84da0a4b53,132.3550995439291,65967,-1,25,9
429,ee82f97267f747c78c3458640faf9d67,133.97615775465965,66519,-1,22,9
430,6e727bcf41e44efc8e6d0a0adbc88935,134.38560627400875,75764,-1,22,9
431,096d7f5716974c86a19d4de3132dd58b,131.80477730929852,72129,-1,22,9
432,81fae3cd80704dfb8f0be1144e6218ce,131.89574889838696,74485,-1,20,9
433,ff9fccde28864e1b8127991feee3301d,132.05528818070889,77410,-1,19,8
434,d781184227244ef99557f1163f681e3d,133.15769843757153,77608,-1,17,8
435,6664e576015845e185dc931f83c14c98,132.1448851376772,75580,-1,16,8
436,79070dca796f4ffb868d84f1b067f9c2,135.2500207722187,95598,-1,13,3
437,41c07e6847da41409c03671b7d88453e,133.86268354952335,96085,-1,13,3
438,c3ab533691c844f2910462bdc732879d,134.79269109666348,94414,-1,13,3
439,5a54a45e59ad48cab7213ff7d1828f3c,133.69214348495007,92158,-1,13,3
440,daeec5222fb346f99addae0db196eb1e,133.76349583268166,95144,-1,13,3
441,8e21bcb6b7304ee3ba342c9c3f2c0226,133.82401131093502,93190,-1,13,3
442,cecb41d3a0b243c3b0d37a269ce855ad,135.4410294443369,100701,-1,14,3
443,04828388a55741479c3698cdf6aa2e6c,134.18148271739483,104500,-1,15,3
444,16b5e2757a4647ed97cd9f54f0c42e1c,134.64216701686382,104836,-1,15,3
445,99ca4527b7a24d039d2465b46ed0a543,133.37571918964386,108523,-1,14,3
446,27db2832d44144829b896d46b441f66c,134.6572358161211,107386,-1,13,3
447,eda82ccd4f3747eab66d9c402317dbc9,133.1318598240614,109645,-1,13,3
448,66bd5bc1ef584d849b87f08b78e3beef,134.4666574150324,108126,-1,14,3
449,1223445bb2b14ecda09c2b8149e0ec77,133.69577005505562,107257,-1,14,3
450,524b696fedac43d68c6fb94db5d56b1f,134.0319700539112,106343,-1,14,3
451,bb9c0abebf574b4892f1e0fab92004d1,132.22266361117363,105122,-1,14,3
452,2f91d61bf97f4268a488c6e33c6f0fba,133.09971056878567,103863,-1,14,3
453,cf53df0209f34b319ac84daa331a9d43,132.82743841409683,105230,-1,13,3
454,6409f6f3378044b4bb58446424d74a1a,133.93325731158257,101712,-1,13,3
455,5dd954d0ac0242a990ba35eef950c937,132.29100033640862,104671,-1,13,3
456,af0f72a7e15c481ab2bb87a561b00241,132.48784095048904,110766,-1,13,3
457,4fa6e380731d4819bc404bcf38240a90,133.21604952216148,113157,-1,14,3
458,592b90b824a6431b9e5aedcd5d4e871b,133.06972198188305,116411,-1,12,2
459,c4bdc2fcf6ae4ba599d53663ed2ab5c5,131.01652637124062,110876,-1,11,2
460,959c87c78f62434abde877aa3663cc77,133.7550412863493,108363,-1,10,2
461,fa48d1046e22419fad3615fc17225e16,132.89763033390045,111455,-1,10,2
462,ba47b8c21bc446f3bfa60f004ca45106,134.2901550233364,107053,-1,10,2
463,b07273055da64823bcc2ede3f06ad3b7,132.21645914018154,114465,-1,10,2
464,5e80e020aacb406fad737926aeadbb30,132.6365601271391,108543,-1,12,4
465,e9ae8c38b8744ea2a265e4f64829c0d3,133.42491164803505,104399,-1,15,7
466,2d65df5368bf4e068e3cdf602c382c59,134.67777334153652,99386,-1,15,7
467,a484d76a40e24d549a0ab412d0a843d0,132.84525275230408,91310,-1,15,7
468,a5e43b1d5df14313b0ad5e9a7310c355,132.91261717677116,89979,-1,14,6
469,6cf7822aa27a4e599d4cdd249fca5763,133.5851103067398,86388,-1,13,5
470,1244ad3ad1dd409c96c5158b529c89ef,135.22017374634743,86154,-1,14,6
471,0b717009572d49c98e83d737915aad57,134.24098305404186,88418,-1,14,6
472,b840e929d2d642178fb8566866bee227,132.91029445827007,92760,-1,14,6
473,b0f7564c8e3c4d97a9e9d632672c279c,133.82471166551113,92162,-1,14,6
474,e2ff201cd94b4efdbaf986fbeefbad88,134.64593514800072,93219,-1,13,6
475,88a090c54cc844cc878f00d08274a683,132.53439962863922,101063,-1,2,1
476,5ee110d014374ae093565bba2e81a3fd,132.653521373868,104407,-1,2,1
477,a6261bd83c5e4e1985012b6c6c51fce0,134.42773558199406,109173,-1,2,1
478,684acda1d78c4a959762df565cba29f5,135.19935309886932,109388,-1,3,1
479,20a871df4033487ab94d4d3b86f69af1,133.0037396401167,106239,-1,3,1
480,c51b9abd585d421b85dbf4a95eec4936,132.92278721928596,108886,-1,3,1
481,893266afc2574e58a5abd0f29b2c1faa,134.04830172657967,108824,-1,3,1
482,3eef3752ea664087a0469a01cbf738a9,134.24957916140556,110780,-1,3,1
483,5dfdf5c61f95420f89b53d65fb28e6cd,132.52368941903114,109836,-1,3,1
484,745713b3baae4ea18de5c74eb4d06bb8,132.54482857882977,109927,-1,3,1
485,d34f2eec80f54b608f9b9d0a86f103bd,133.31447541713715,110486,-1,3,1
486,f33e0c3f5d5c426593af8af1c27b68b8,133.46372544765472,108118,-1,3,1
487,52592f70fce143e59b44da5e2ad06134,132.0245899260044,111852,-1,4,1
488,261e4db3a18c4c23944f61bd6e51cf0c,131.99034705758095,103730,-1,4,1
489,5254163f8fcd4362b6019bbb88dc13ec,132.81238079071045,100009,-1,4,1
490,6269703390624957869e9bc071f16e17,134.38422419130802,95181,-1,4,1
491,dabfb5453ac2454d9806febac44df9f6,132.3204468935728,92783,-1,4,1
492,848d0535939349018c41668705f60469,132.48368352651596,93934,-1,4,1
493,b1bae3685d59491baacad9d09e03becd,133.60285386443138,93156,-1,3,0
494,a2d8604904294c2fb73648830a2604aa,134.1964490711689,90896,-1,3,0
495,114d8a1f9c4a46a5b4fec1e552027213,133.29660892486572,96115,-1,3,0
496,c393232463364bb1ab3f264b12f6694a,132.70075246691704,104041,-1,3,0
497,045ecf94b83648229500b23058af3117,133.84483009576797,110087,-1,3,0
498,6f801059ac9e4220828b59fcf10c7880,134.59217362105846,114710,-1,3,0
499,b76ef036cbaa450fab76e2b42f97d1d6,133.42120498418808,116983,-1,2,0
500,5e8e717247d143a3aa8c3239af723a9f,133.0172549933195,121056,-1,2,0
501,1bf0669e9da34c17a25a6362d8a3b3d1,134.18379798531532,122192,-1,2,0
502,7c3328b43154403cac0991fd6e967de9,134.62059572339058,118996,-1,1,0
503,7714fdd1943d4487ba9b9b3909352199,135.27931459248066,132135,-1,2,0
504,56a8812e2fae4b13960c853cebe58374,135.02800092101097,138611,-1,2,0
505,2e8bed7f596949d2b8777b2a856c7194,134.61692817509174,139215,-1,2,0
506,3a699bf9a53a4c17b008cb3d14bfe238,135.21183654665947,136255,-1,1,0
507,d04c38eb3667435cbcadc46ee8eae374,133.52362625300884,129168,-1,1,0
508,2818d76fdbcf49029de0e316a26f8903,133.25046189129353,118597,-1,1,0
509,45a4f3c2a8a44161bf74a0de34aff804,133.58785584568977,110360,-1,1,0
510,ba3778e1ab7d425eb40a781546aaba4a,136.4379208534956,103234,-1,1,0
511,4de1ba6d551f4b499f4c7c45e70e4e9c,133.5210334509611,101428,-1,1,0
512,a3d738f58fd241178943ee5b09117d05,133.1975031644106,100621,-1,1,0
513,cae4019561f143f5b924529ea50bf8a8,133.4675718098879,97157,-1,1,0
514,feedde26563b4303ad0faa7ef7684940,133.99907760322094,96098,-1,1,0
515,b9c60cfaf1814c8bb363037dec7abd35,131.2287449836731,76910,-1,1,0
516,9aa4c454c6154c069354edd8819f767a,131.7184753715992,80803,-1,1,0
517,4de7963785f34de7afb9e5aae3ce6f9f,132.45444744825363,85232,-1,3,0
518,480ea4e6cd7b4fc7b46ace2b8001fd19,133.8264737278223,89979,-1,4,0
519,31815eedcec04d4892ae361262825ded,132.21402652561665,94946,-1,5,0
520,b2329c1fe1714b9bb2642b257d38755d,132.997278124094,96515,-1,5,0
521,fdd3a6f8d68a4bf08f45881201d072ae,134.52853448688984,92111,-1,6,0
522,10ad8522733c4c47bcf7dc32cb38762f,134.71872173249722,98481,-1,7,0
523,5dd248af969c406f9812c24fe4498974,134.17702540755272,97729,-1,8,0
524,e30a3a964a2e44f29009b76f096acdaa,133.5306093096733,96950,-1,12,0
525,613616256c904184b32ec44c23262340,134.29848290979862,97463,-1,12,0
526,3615d82e7e8546fea5f181157f42e30b,136.0926516354084,97083,-1,12,0
527,a21bf301ee63439697226895c267af08,134.51970741152763,96191,-1,13,0
528,4b65f133505445c7a2425c44b0a2f46f,133.13869200646877,89543,-1,13,0
529,a32eb5c0d8514895af2af5889c1f5199,134.53273102641106,91029,-1,14,0
530,4635c393dbdc4aa589b221fad153d427,134.6240621060133,90097,-1,15,1
531,82aa58cdc18a4b03ae40861cb0ecef79,133.7121408432722,88216,-1,16,2
532,97c934ef10c34ced96b35417dce1b75a,132.57764838635921,87986,-1,17,2
533,f25fac13b265470aa70b69a7ed8013cc,133.6221918463707,91048,-1,17,2
534,6b506fcb72d542ed96d98270abb7aad3,134.4829685986042,84207,-1,17,2
535,da5566fec7d841e399413ccef674c966,132.05714151263237,80060,-1,18,2
536,45761bf806734f8188b9b9297f76afc7,131.9841742515564,84283,-1,17,2
537,20a68f4f6d5e46edb6c4d9e8321ced5b,132.2058904916048,85275,-1,17,1
538,8929201da6384e3a8299d9427669f735,133.94517824053764,93198,-1,18,1
539,9a7dc9c8adce4ae68ca26ad5b5f93366,132.41702690720558,92321,-1,18,1
540,7184209f0b664006a01f7dea4e4ed12c,132.56760872900486,88855,-1,17,1
541,b3ba77a696634442a5f5a5dbcf906a39,132.72813148796558,88038,-1,18,1
542,afc6a7290edb4e7ea109ef97c917fd9a,134.56987962126732,99565,-1,16,1
543,3f4b0beb19874ac6b7daa0f59b714f69,132.84505158662796,100820,-1,16,1
544,867689f92a82488f91fc0b7f283c0858,132.59303756058216,98461,-1,14,3
545,2c1f8867c60b44f09ee37b5df1d1ad24,136.20020262897015,95404,-1,13,2
546,6253275961a54201b8ef78b33bb0a5b4,134.36175137758255,91464,-1,13,2
547,edbe3e17467b4106a7ea812fccc6da78,132.2136763483286,89280,-1,13,2
548,fde1435fa125431d9eb22d8e5e254a32,132.38518871366978,86695,-1,11,2
549,d82980cf7e294905b8b8678fed8a9530,132.89684988558292,86110,-1,8,2
550,1f0a495a2b76420b9cadbc61723e1d46,133.54726135730743,84147,-1,8,2
551,21f333d5deb043bba7fe772ff5775b0e,131.85636512935162,84702,-1,7,2
552,23e7d17b256348638af3b2739b80a5ca,131.75462372601032,87475,-1,8,2
553,594881e10bca4f689d5a6b97ab3d763d,131.9895051419735,86409,-1,8,2
554,51f7ea7d3e4e42dfaf183dbe9996f1fb,133.2163494080305,87866,-1,6,2
555,43cfc03be6f842ae8942c995f8e3f2fb,132.99620524048805,101628,-1,1,0
556,b4799bade00a402693dfa295adeea027,133.924949914217,102311,-1,1,0
557,a3a642471c514dcaa0d1c9c349f16557,132.87614844739437,102350,-1,1,0
558,8a6f3826e95840b096096fb07cf3d22d,133.5603166371584,101883,-1,1,0
559,3fa89fab4ac04d89b9f4480c840658fd,131.64091110229492,102374,-1,1,0
560,96237b21bbed4808a2f751f17d5121f8,131.9934017956257,102719,-1,1,0
561,74dad84d279846b5a8932753efb179e1,133.16727802157402,103321,-1,1,0
562,8e85b43ad9694b7aab05b40b4b6de65c,134.09344665706158,103400,-1,1,0
563,7282c260eb3440539424668687a82648,132.124288007617,103496,-1,1,0
564,2da9ed7919024a0ca4db7a801e70d82a,131.98820315301418,103148,-1,1,0
565,d703cae6cfcb407fa4de781c222be9b8,132.4954852461815,101861,-1,1,0
566,3a1dd258a83f44b6bd97e8cc426d7057,134.05414298176765,99805,-1,1,0
567,37f843af00b54e36b5f57c9c93943c8d,132.62779265642166,100348,-1,1,0
568,ea1f5e0340e14464818a7c9b60564e6e,132.34002143144608,99182,-1,1,0
569,6a53a53e9883421d8f2a50b2546f2745,133.06676968932152,97402,-1,1,0
570,65e61ba2c56b486cbf594a1f382b9ac8,134.81519371271133,96856,-1,1,0
571,f7999aea56664077b37337c19a1950ac,132.6820459216833,98416,-1,2,0
572,fee17d51d2c942e5b81767fca9993099,133.15458223223686,98997,-1,2,0
573,f3cf684168d546328dd1bf7f4141f5e4,133.90026427805424,97352,-1,2,0
574,907c55da60624b3ab19750af975b96a8,134.99770499765873,96155,-1,2,0
575,23e2233434534104ab77e30f8c5289c0,133.503969758749,97180,-1,2,0
576,60b79183ee3344c9ac1d4ca7d2d1abde,132.66993314027786,95759,-1,3,1
577,510c3f937ce54fafa51f9c9f98f0a4a5,133.56325030326843,95767,-1,3,1
578,5d1c94a4e79c4ae8ab8a58977826b106,134.1063193976879,95865,-1,4,2
579,ce60545b3a344043881d7bfc6b5b75fc,132.23625905811787,98946,-1,4,2
580,e8953eb644e34d67a97ce72d2442baf9,132.17241875827312,99081,-1,4,2
581,32fb01b0d61a4724a60cb38a2b03fdaf,132.423872128129,97533,-1,4,2
582,29f27e9e5e0f434983e9f0edfa77f144,133.5000917315483,99036,-1,4,2
583,c46eaf0c8a9d40bdb8c7112cff75f701,131.1909444630146,93056,-1,4,2
584,303119a4aa5647a386b9ac78f26ab362,131.31822273135185,92226,-1,4,2
585,2c0c09db419e4ae692666d7dd235594d,131.75696693360806,94536,-1,4,2
586,cc57b56763574b4298a1211be06666dd,133.2369279116392,95525,-1,5,2
587,cec2eba279304af8a4cf27cb147e0737,131.90723024308681,96014,-1,6,2
588,0afa886817744d61be66f0bcea2be47c,131.2681995332241,95131,-1,6,2
589,1c6d9929bbb840d0975fbf15ed9186d7,131.76332972943783,94548,-1,6,2
590,5a42a9de66d84a4d89bd4b33350d5b4b,132.2804819792509,95246,-1,6,2
591,3e3763feabff47e6ba8af6de41bfad3d,130.82140125334263,96336,-1,6,2
592,8f420f23888e4cae9fa6d76218e393bd,129.99920547008514,87165,-1,6,2
593,ebccfaee3074462482d9948f4866382e,130.72093203663826,90761,-1,4,1
594,d0501e0542884ab1a4790236b16bc1d4,132.09917023777962,97112,-1,2,0
595,234b0f37af694571876a745e5bbb5e08,128.2289307564497,70835,-1,4,0
596,20df43740cba4411a810e204501af71a,129.22991067171097,82065,-1,3,0
597,6482944ffc7a4e07b6028c5797a41606,130.10160811245441,91790,-1,4,0
598,f133ae5862974d64aba52bf55982552b,131.88214227557182,101213,-1,5,0
599,f405bf5322cb40d3811fcbe802c0eb8d,130.2840020507574,105272,-1,5,0
600,061805d66b424aa18267bdd7a955b761,130.5751670151949,106202,-1,5,0
601,1efe6efdec394a219cfda8e18e297242,131.34011439979076,104310,-1,5,0
602,5e0d10b1807d4f2e882b6162e02b9f93,132.9424735158682,105842,-1,5,0
603,ce4988f5118c4e41a1954abd638c5834,130.76584599912167,100399,-1,6,0
604,dca60e243d2d423daf320e3f6593ed96,131.32192939519882,101692,-1,7,0
605,e18b1aef00754af89e937842ce6ba4be,132.6225232332945,103285,-1,10,0
606,23e4bbcd10fe43e1982867dab19c79e8,134.02564823627472,99828,-1,12,1
607,9ec1f5b804234e15a1ceb2484201b689,132.0773996412754,100980,-1,14,1
608,18ad5b3aea22454398cc279f33b9a799,131.68377056717873,98265,-1,15,1
609,c99f5e4f006448babe8d48a5eb69c449,132.45339505374432,96273,-1,16,1
610,54f30ff0370b482b823ffedbb19efc2a,133.31964425742626,91911,-1,17,2
611,acf618ad1ec44392941f65d04719adc7,131.31913542747498,91766,-1,17,2
612,20354d14175b447a93ffcd4eabd54732,130.4391622543335,91660,-1,17,2
613,d13f68b9973440a9b8c6c5b92f191513,130.64908608794212,90458,-1,16,2
614,07ccc9049a724e91b13610e0f849a705,133.02630186080933,93329,-1,16,2
615,985f2f38301745b7ae7ef88ad9de59ca,130.51611743867397,88603,-1,16,2
616,2945e6bfeea7425c8adf44f3225122d3,130.45618496835232,90824,-1,16,2
617,b95702eac8684e80ab65303126cc1e58,131.48457556962967,93364,-1,16,2
618,1e43672fe86540b78402473300ca4c8f,134.3268845230341,94925,-1,16,2
619,2c63d07c2c0345539a1839bfcab22579,130.71559183299541,93711,-1,16,2
620,d6b547f2d5ef4f969280b550bd9ac3fb,130.61153516173363,92288,-1,16,2
621,e50376703d6c4e6b870d6a2d7eda3402,131.91272132098675,91667,-1,14,2
622,77558d8e009b490382605c12b7fe8d9e,132.97945447266102,90141,-1,14,2
623,45d1cc714d2a4e57af1dc4683beb2bac,131.20164535939693,90352,-1,14,2
624,c9b7e76f90594a84b5a4ea6750912d02,130.57230412960052,87723,-1,13,2
625,9a59cb6d9027481b9d5602bce9c76b4f,131.63099251687527,86132,-1,14,2
626,c403e0d3bccd4588b18fb4d6f1bb7eab,135.3916134685278,86436,-1,13,2
627,a26a43f97a8649548eea5dbaafe5de72,132.59349949657917,87082,-1,13,2
628,cf753561271b4c40bef93a35bb0cf13f,131.66276179254055,87468,-1,13,2
629,948b555d974b45e087b3d746a4cdf677,131.87869638204575,84587,-1,12,1
630,42605be925b84bbe97cf884d850c6a1c,134.92303527891636,84104,-1,13,1
631,35f8b51f153146108250e5c48d0b8026,130.9853084385395,85409,-1,13,1
632,54f76e2010ea4ac5a9b9f354ad28612c,131.18427246809006,88937,-1,8,0
633,2b996cb489344a3f94840f8e2184ac77,132.07611627876759,88862,-1,8,0
634,8a96bc21f4fa46d392daea4db4814547,132.06180930137634,86858,-1,6,0
635,fbd3aa2098234fb1869d34d920e16eda,132.42045417428017,98094,-1,14,11
636,1ee6726a7f75445b8603980cb2bc20df,132.52298533916473,103131,-1,17,14
637,7d0b70d62a3a48d4818173cab9983b63,133.89452174305916,104377,-1,17,14
638,d64e599dc5c64226895649debdd49793,134.1314483433962,102184,-1,17,14
639,581b3ac0f7904012b2569fb92a986640,132.82063603401184,100113,-1,19,16
640,9234bbf8c7c14d758c541f475cfa95b3,133.86536948382854,96989,-1,19,16
641,80905606dcda4d78a5eb61e1676e1ef8,133.64976458251476,97808,-1,20,17
642,3c7491fa33b74757a8feab372f66b280,136.75105944275856,98087,-1,20,17
643,b9ee1bc6c5a24dea896c52970bc5fa6f,133.7095256894827,95561,-1,20,17
644,30b94629946e487abf5866b738790f0c,133.6499322205782,93407,-1,22,19
645,7ac3bb7fba5c4852a685555407cd10f1,133.94394516944885,92016,-1,22,19
646,35eff3f6f5b84929a33c2bda269a266f,133.58254730701447,91705,-1,22,19
647,50488284203440c0b64f5e78e87aa28f,133.19428823888302,88432,-1,26,23
648,410dea74acf640189bdf89c5b0f64265,133.8717695325613,89324,-1,27,23
649,1fe2834ee41a4f81b8323b27d92139d1,133.54531675577164,88158,-1,28,24
650,4d53a5c439ef43028f3d4b874adac519,133.06867145001888,87340,-1,28,24
651,ac25dbfbcd3843c7b6023e59aedc5175,132.90921226143837,88623,-1,26,23
652,842b501588f84b8bb815fce938556b32,133.97619500756264,89518,-1,28,25
653,3414bbcff961455ea6549ba1a2bb3b81,133.47985409200191,90721,-1,28,25
654,48de6a86245f44bdbf4921d2695cd6a8,133.0976951867342,90501,-1,27,25
655,381fe530586b4c189e10cbefbfb0e773,132.5461994856596,93900,-1,26,24
656,f54c35623097453e8adccb553b2cd2ba,134.11429524421692,100081,-1,30,28
657,a13c1966d657438094f1116fd27d2c1e,133.69369693100452,102051,-1,28,26
658,c94c07c0adac438d9fc5fa2e2c2b4811,133.61744210124016,100243,-1,28,25
659,49ae81f8e34c4e06bc213d925cc1ca84,132.9626925289631,98846,-1,26,23
660,52c853ea6b55497b9cd9ddaa03f92133,134.0892780572176,95850,-1,22,19
661,32e69a777d58481ab972dbea3ff75974,133.536109700799,94175,-1,21,18
662,d34984a371044f33998cde724c33a102,133.37871246039867,94645,-1,24,21
663,53634328fddd46e883f7e1d6ccb7b059,133.33194702863693,95426,-1,24,21
664,856952a195714be0bdd50295c561706d,133.73196870088577,95850,-1,27,24
665,921505c43d8140678c34d83bba358a6f,133.33740644156933,95668,-1,27,24
666,b7054aad1b4d4bc59ecde0d0d0acd369,133.23585502803326,95878,-1,27,24
