idx,token,latency_ms,pred_occ,gt_occ,n_obj,n_vru
332,0c43bcd9eafa4b8c89c371cb311bf938,66.50368124246597,31994,-1,113,63
333,7f770beac09a4af3b8ec2f4954b9e1aa,55.651821196079254,31942,-1,115,64
334,5441646ff9c54d4a90fc1d7f4256072c,49.140242859721184,31839,-1,111,62
335,4070ae6b1ce047b5b0a3a5868f2dbd19,49.276078119874,31891,-1,107,60
336,9075f9ff230041c59042130739b92ef1,48.43885637819767,31917,-1,105,61
337,c855b62fda9748c0a719c329b6e216ec,79.59545031189919,31951,-1,102,60
338,9851e24eeb8e40cf962e45b1975aff53,59.413328766822815,31895,-1,95,55
339,5aa5555debb94e988b4eb8d8ff26c8da,73.63453134894371,31896,-1,89,53
340,6c662b1258e34752be332dcc1eccb7a8,49.1215456277132,31912,-1,88,54
341,7ff6ab92e1c443209f8268fcfb214925,54.30363677442074,31908,-1,83,51
342,882b922af4c740b8be9db39b2cdd1861,63.703877851367,31869,-1,80,48
343,ab7f9e0665d24fe79fbde77325627d18,63.46161104738712,31883,-1,70,42
344,bea5dd7080414656b1b89ff163cb7599,86.11433207988739,31914,-1,61,34
345,afb4301624a2479fbab49b0512d157c1,49.86445792019367,31931,-1,54,27
346,46a4a199e44544018017be7434e46fc8,50.718311220407486,31936,-1,53,26
347,50f8b4a1ce354890bcf834658cbb9e80,97.0960408449173,31943,-1,51,25
348,56e7460943344e33a5a657313541065e,60.75207516551018,31955,-1,45,23
349,f733cb92982f4f58a1ce5c427786491b,49.53536577522755,31968,-1,46,25
350,28285c367b2d468f850572ddcc7efac9,48.76077547669411,31951,-1,47,27
351,ff6114d5779f4a058ec6c812afd56294,47.2125057131052,31871,-1,52,32
352,3ae0f5d24198405a82bce2964fea6f03,48.19353297352791,31892,-1,52,34
353,d25657fd31f34816920f051407c47f0f,47.61464148759842,31928,-1,48,35
354,3fb21b1df59e43ab8b29d4a1ea9a0228,48.6056637018919,31918,-1,44,35
355,fef6223e08f64885af98e24ccbbcb373,93.13022159039974,31918,-1,36,29
356,7e2fd590b46d42cdbe8dfbf035761561,47.84128814935684,31972,-1,39,36
357,18cb702eec7543c9b7e3d951226e367d,49.466345459222794,31910,-1,45,42
358,61db69a026d34c558f0ab0321f0886f8,54.97124791145325,31966,-1,49,46
359,5d413e8d6a4648a7bcb091f7e362a3fe,47.85112850368023,31993,-1,49,46
360,e3dbf6e92f0e4ac3860f1cbf73e2a312,47.68946394324303,31996,-1,52,48
361,2dc6dfa0bf9441f6a2397e7d4ec424ad,114.74851332604885,31995,-1,50,46
362,e6d1a6c5413942bdaa26ce0c0e5330ad,49.60455559194088,31996,-1,53,49
363,b421615151244708b1efe89c5147eaaf,56.34584091603756,31942,-1,54,48
364,b45559bc742b417aa85dcce98f5e0676,61.62576377391815,31962,-1,50,43
365,6382c18ecfe44ffaa22119c94be8f02a,48.60568232834339,31978,-1,52,44
366,a593f1a21f6e4deca2e30c009916ed7a,48.9887073636055,31972,-1,48,40
367,d849f5a053f741e6a5f09983cf036225,54.24296297132969,31941,-1,43,34
368,0ffc384fc61a4742a78d179f07ea1c9d,47.182606533169746,31904,-1,44,34
369,4d85541c5f204e359d63ed2b9db1ec97,66.87059253454208,31843,-1,42,31
370,2a07391a099947f285e1801d1386abcc,48.543043434619904,31775,-1,41,30
371,211466503dcd4723bc58b9d3717ed3a8,110.94596609473228,31891,-1,42,30
372,ab959d16b505476fa14530f8f76da1bb,96.44590131938457,31867,-1,41,28
373,13b194dc4afc49898db6ca0c7ae763be,63.749885186553,31853,-1,45,31
374,7028ed54fd6940e581917af772b7bef7,48.3510997146368,31880,-1,44,31
375,fae2bb46325643e7a4f48fd0423cc55a,59.795551002025604,31903,-1,43,31
376,d5cb5a4a5e5245f8b6300ba482babbc2,47.30696231126785,31894,-1,43,29
377,08babb6cc1d64bfbab2f2284d2076c56,53.15746366977692,31870,-1,44,29
378,ef710f7aad4c4bcf9ac21ef155c8c3d1,63.287027180194855,31933,-1,45,29
379,77cdbd3d755d45d8b822d6d595fdbf70,69.13946382701397,31947,-1,45,28
380,13af3da0edf14bfb8fa9d62fb654b455,50.56069232523441,31930,-1,43,26
381,aae0304d89854d818cb48c0aa52a4ebd,51.562462002038956,31883,-1,41,24
382,3e991036257e4acda7cc1658dadd3e50,98.62927161157131,31920,-1,40,22
383,74f6b583f9eb441db5b95b67cbec71f5,99.8402088880539,31849,-1,39,23
384,10341c91fa1347e1a0b607ae5eff471c,102.7238480746746,31835,-1,38,22
385,f1cfa142bc164c99a2c679a6dea01a67,48.32705669105053,31835,-1,37,21
386,37c8d31c9ee74a07a68305297959da79,49.619004130363464,31848,-1,38,21
387,18039d7b1dc84a2fbb5efbaa84d66f6a,67.23793596029282,31921,-1,38,20
388,b211206072a8491dab37ca3965137daf,100.47020390629768,31869,-1,37,19
389,c0cd7a49d9924264b2be63b6ce9a9674,62.38730251789093,31948,-1,34,19
390,47972c339c9f4654baa9bc8d7143cf40,47.989239916205406,31934,-1,34,19
391,a5d381511d6748fb8626ab563d6c7022,76.8348891288042,31907,-1,34,19
392,4305999c65934df6b503ad4eb90f5648,58.39940905570984,31804,-1,33,19
393,c4b3feb84d7c4c338ac3227d856e0069,48.27084019780159,31752,-1,32,18
394,ebef899df124471f94a0d4befaf785e4,47.6284883916378,31727,-1,31,17
395,49409214fe454b018d05c8d839b35159,54.21430803835392,31688,-1,26,14
396,f4b5b6fc59e34da6bd18d4d8e299dab8,80.39632998406887,31273,-1,30,6
397,bb972464787f4ecab2e9d77c7a0cb9f7,78.87624017894268,31696,-1,29,6
398,695972046c1240d69835d02386355ddc,95.72939947247505,31909,-1,30,7
399,cf7cdd43be9b4886bcb7b45af4d9d104,83.64710584282875,31923,-1,31,7
400,b462e73472684c509a3e5f8734c33b10,76.74132287502289,31833,-1,30,7
401,c75fae3bcdd54b3a8b3635fdcf8ba74b,57.63240158557892,31698,-1,31,8
402,68ecb2433f654422a7567d9f349c0708,55.1851075142622,31617,-1,29,8
403,3eb6673bad8c44e2853283d958a68ca0,48.642201349139214,31397,-1,34,8
404,cba4c5078d8e40138b80902278069671,77.7361411601305,31570,-1,34,8
405,943884d0b74546ee8d6a18ab456159a5,57.176247239112854,31563,-1,34,8
406,c1255d993df4492a9dfa2f67a50f3073,49.12889935076237,31305,-1,34,8
407,b0b7ef23a4fb418690e43900525d09ad,90.49920737743378,31654,-1,35,9
408,01fbe6d2d7384d20967a88e4142b5678,47.65620082616806,31604,-1,34,9
409,5ad38eb017f34421828852889c7dd9d7,72.026826441288,31735,-1,34,9
410,29b8d47b841f44ce8216353f373ba2c3,49.796370789408684,31828,-1,33,9
411,4c687bbe18104da1b9eef242d5abbe6b,68.2000108063221,31861,-1,33,9
412,690f0d215c29452b9ee793fc6a033308,88.30662816762924,31896,-1,31,7
413,cfbf02c6624c4cfb951493700683d461,94.60791200399399,31904,-1,34,9
414,37d0faf82cdb4af1a3d85b18077ee1f8,49.952732399106026,31894,-1,34,9
415,2e24381cb9434a89abd7f3eb1ed838b6,46.92479036748409,31927,-1,33,9
416,2996dec1589e4dad840eb5801d27d255,46.506211161613464,31910,-1,31,10
417,91b1849b2b1747a39ba5732ba4caa1df,68.1430846452713,31773,-1,31,11
418,ba4c95ffea104b088e07bdc2c7a0300a,62.83445470035076,31704,-1,30,11
419,fd761d865ef147e7bb7eec819b9cfd54,49.452539533376694,31842,-1,29,11
420,42b6df359dab44a9942600fbcf14a929,81.50564320385456,31828,-1,28,11
421,fa5cd3e2f2424263b9558b654fbbc831,64.27542679011822,31852,-1,28,11
422,03c4ae55f4f747ea89deb0834aa0a125,51.70091427862644,31330,-1,27,10
423,8d482af343ab4ae79fcf4d6aa13806d3,71.74915261566639,31217,-1,28,10
424,92d457fe8cc54e8d87c52bb5eb670768,50.70324055850506,31687,-1,29,10
425,8cfc29cd1fee4f92bd5134e2af939d47,47.38921858370304,31685,-1,29,10
426,ef1a273c61914852806161f5dbb4e4c9,47.84166254103184,31853,-1,26,10
427,c3387194b4df49c3a2f91df1801b662f,47.062087804079056,31876,-1,25,9
428,fa55184474d74849911a4b84da0a4b53,65.68112038075924,31813,-1,25,9
429,ee82f97267f747c78c3458640faf9d67,68.1147389113903,31576,-1,22,9
430,6e727bcf41e44efc8e6d0a0adbc88935,47.97688685357571,31466,-1,22,9
431,096d7f5716974c86a19d4de3132dd58b,47.75099828839302,31235,-1,22,9
432,81fae3cd80704dfb8f0be1144e6218ce,48.6369039863348,30913,-1,20,9
433,ff9fccde28864e1b8127991feee3301d,47.56089113652706,31381,-1,19,8
434,d781184227244ef99557f1163f681e3d,74.3690263479948,31562,-1,17,8
435,6664e576015845e185dc931f83c14c98,77.22487486898899,31901,-1,16,8
436,79070dca796f4ffb868d84f1b067f9c2,96.22764773666859,31858,-1,13,3
437,41c07e6847da41409c03671b7d88453e,67.561075091362,31872,-1,13,3
438,c3ab533691c844f2910462bdc732879d,48.820506781339645,31927,-1,13,3
439,5a54a45e59ad48cab7213ff7d1828f3c,47.531794756650925,31940,-1,13,3
440,daeec5222fb346f99addae0db196eb1e,58.9898806065321,31907,-1,13,3
441,8e21bcb6b7304ee3ba342c9c3f2c0226,61.475763097405434,31878,-1,13,3
442,cecb41d3a0b243c3b0d37a269ce855ad,62.37826682627201,31804,-1,14,3
443,04828388a55741479c3698cdf6aa2e6c,118.00180375576019,31772,-1,15,3
444,16b5e2757a4647ed97cd9f54f0c42e1c,64.19277936220169,31870,-1,15,3
445,99ca4527b7a24d039d2465b46ed0a543,79.84225451946259,31827,-1,14,3
446,27db2832d44144829b896d46b441f66c,78.28643918037415,31802,-1,13,3
447,eda82ccd4f3747eab66d9c402317dbc9,74.64722916483879,31785,-1,13,3
448,66bd5bc1ef584d849b87f08b78e3beef,68.80100816488266,31695,-1,14,3
449,1223445bb2b14ecda09c2b8149e0ec77,47.49033600091934,31709,-1,14,3
450,524b696fedac43d68c6fb94db5d56b1f,48.555025830864906,31627,-1,14,3
451,bb9c0abebf574b4892f1e0fab92004d1,49.39991235733032,31699,-1,14,3
452,2f91d61bf97f4268a488c6e33c6f0fba,69.53853741288185,31840,-1,14,3
453,cf53df0209f34b319ac84daa331a9d43,48.42201620340347,31828,-1,13,3
454,6409f6f3378044b4bb58446424d74a1a,49.07163232564926,31954,-1,13,3
455,5dd954d0ac0242a990ba35eef950c937,47.691987827420235,31982,-1,13,3
456,af0f72a7e15c481ab2bb87a561b00241,98.05554710328579,31985,-1,13,3
457,4fa6e380731d4819bc404bcf38240a90,74.29479248821735,31984,-1,14,3
458,592b90b824a6431b9e5aedcd5d4e871b,51.51737853884697,31983,-1,12,2
459,c4bdc2fcf6ae4ba599d53663ed2ab5c5,52.5377131998539,31904,-1,11,2
460,959c87c78f62434abde877aa3663cc77,57.56456032395363,31873,-1,10,2
461,fa48d1046e22419fad3615fc17225e16,71.6035570949316,31741,-1,10,2
462,ba47b8c21bc446f3bfa60f004ca45106,49.28550310432911,31959,-1,10,2
463,b07273055da64823bcc2ede3f06ad3b7,47.405676916241646,31954,-1,10,2
464,5e80e020aacb406fad737926aeadbb30,48.42787608504295,31992,-1,12,4
465,e9ae8c38b8744ea2a265e4f64829c0d3,47.50196076929569,31994,-1,15,7
466,2d65df5368bf4e068e3cdf602c382c59,78.10336351394653,31996,-1,15,7
467,a484d76a40e24d549a0ab412d0a843d0,85.31888015568256,32000,-1,15,7
468,a5e43b1d5df14313b0ad5e9a7310c355,87.3698927462101,32000,-1,14,6
469,6cf7822aa27a4e599d4cdd249fca5763,56.36373162269592,31999,-1,13,5
470,1244ad3ad1dd409c96c5158b529c89ef,80.64295537769794,31998,-1,14,6
471,0b717009572d49c98e83d737915aad57,60.09242497384548,31998,-1,14,6
472,b840e929d2d642178fb8566866bee227,47.04182408750057,31999,-1,14,6
473,b0f7564c8e3c4d97a9e9d632672c279c,47.26589471101761,31994,-1,14,6
474,e2ff201cd94b4efdbaf986fbeefbad88,67.25211441516876,31992,-1,13,6
475,88a090c54cc844cc878f00d08274a683,82.10851065814495,31994,-1,2,1
476,5ee110d014374ae093565bba2e81a3fd,58.09399113059044,32000,-1,2,1
477,a6261bd83c5e4e1985012b6c6c51fce0,60.713013634085655,32000,-1,2,1
478,684acda1d78c4a959762df565cba29f5,69.60002332925797,32000,-1,3,1
479,20a871df4033487ab94d4d3b86f69af1,49.58928935229778,32000,-1,3,1
480,c51b9abd585d421b85dbf4a95eec4936,49.08275417983532,32000,-1,3,1
481,893266afc2574e58a5abd0f29b2c1faa,71.1552295833826,31997,-1,3,1
482,3eef3752ea664087a0469a01cbf738a9,90.54083749651909,32000,-1,3,1
483,5dfdf5c61f95420f89b53d65fb28e6cd,66.29028730094433,32000,-1,3,1
484,745713b3baae4ea18de5c74eb4d06bb8,48.37489686906338,32000,-1,3,1
485,d34f2eec80f54b608f9b9d0a86f103bd,48.16823825240135,31999,-1,3,1
486,f33e0c3f5d5c426593af8af1c27b68b8,87.93865330517292,32000,-1,3,1
487,52592f70fce143e59b44da5e2ad06134,76.83635875582695,32000,-1,4,1
488,261e4db3a18c4c23944f61bd6e51cf0c,47.179823741316795,32000,-1,4,1
489,5254163f8fcd4362b6019bbb88dc13ec,78.91974225640297,32000,-1,4,1
490,6269703390624957869e9bc071f16e17,83.4366474300623,32000,-1,4,1
491,dabfb5453ac2454d9806febac44df9f6,49.50051009654999,31996,-1,4,1
492,848d0535939349018c41668705f60469,93.74439157545567,31985,-1,4,1
493,b1bae3685d59491baacad9d09e03becd,49.43362437188625,31967,-1,3,0
494,a2d8604904294c2fb73648830a2604aa,48.216115683317184,31973,-1,3,0
495,114d8a1f9c4a46a5b4fec1e552027213,47.50009626150131,31960,-1,3,0
496,c393232463364bb1ab3f264b12f6694a,48.15297946333885,31964,-1,3,0
497,045ecf94b83648229500b23058af3117,70.88001072406769,31978,-1,3,0
498,6f801059ac9e4220828b59fcf10c7880,84.27227474749088,31968,-1,3,0
499,b76ef036cbaa450fab76e2b42f97d1d6,62.61416897177696,31894,-1,2,0
500,5e8e717247d143a3aa8c3239af723a9f,56.69567175209522,31870,-1,2,0
501,1bf0669e9da34c17a25a6362d8a3b3d1,50.71615427732468,31925,-1,2,0
502,7c3328b43154403cac0991fd6e967de9,49.86865632236004,31921,-1,1,0
503,7714fdd1943d4487ba9b9b3909352199,74.95456002652645,31929,-1,2,0
504,56a8812e2fae4b13960c853cebe58374,47.377875074744225,31950,-1,2,0
505,2e8bed7f596949d2b8777b2a856c7194,47.789352014660835,31967,-1,2,0
506,3a699bf9a53a4c17b008cb3d14bfe238,83.47865752875805,31971,-1,1,0
507,d04c38eb3667435cbcadc46ee8eae374,109.58103090524673,31951,-1,1,0
508,2818d76fdbcf49029de0e316a26f8903,50.4776444286108,31917,-1,1,0
509,45a4f3c2a8a44161bf74a0de34aff804,50.88801868259907,31964,-1,1,0
510,ba3778e1ab7d425eb40a781546aaba4a,48.28839190304279,31939,-1,1,0
511,4de1ba6d551f4b499f4c7c45e70e4e9c,57.41604045033455,31949,-1,1,0
512,a3d738f58fd241178943ee5b09117d05,78.76325771212578,31939,-1,1,0
513,cae4019561f143f5b924529ea50bf8a8,48.31570386886597,31952,-1,1,0
514,feedde26563b4303ad0faa7ef7684940,83.2811240106821,31963,-1,1,0
515,b9c60cfaf1814c8bb363037dec7abd35,59.752458706498146,31918,-1,1,0
516,9aa4c454c6154c069354edd8819f767a,49.514876678586006,31985,-1,1,0
517,4de7963785f34de7afb9e5aae3ce6f9f,49.481745809316635,31999,-1,3,0
518,480ea4e6cd7b4fc7b46ace2b8001fd19,47.68281988799572,32000,-1,4,0
519,31815eedcec04d4892ae361262825ded,49.93843659758568,32000,-1,5,0
520,b2329c1fe1714b9bb2642b257d38755d,53.16141992807388,31983,-1,5,0
521,fdd3a6f8d68a4bf08f45881201d072ae,47.62675613164902,31988,-1,6,0
522,10ad8522733c4c47bcf7dc32cb38762f,48.80110174417496,31979,-1,7,0
523,5dd248af969c406f9812c24fe4498974,47.87736013531685,31979,-1,8,0
524,e30a3a964a2e44f29009b76f096acdaa,73.8411396741867,31986,-1,12,0
525,613616256c904184b32ec44c23262340,97.43824414908886,31989,-1,12,0
526,3615d82e7e8546fea5f181157f42e30b,56.47808872163296,31990,-1,12,0
527,a21bf301ee63439697226895c267af08,85.38811095058918,31984,-1,13,0
528,4b65f133505445c7a2425c44b0a2f46f,54.48520928621292,31995,-1,13,0
529,a32eb5c0d8514895af2af5889c1f5199,46.7585064470768,31994,-1,14,0
530,4635c393dbdc4aa589b221fad153d427,54.46518026292324,31993,-1,15,1
531,82aa58cdc18a4b03ae40861cb0ecef79,120.22971548140049,31995,-1,16,2
532,97c934ef10c34ced96b35417dce1b75a,72.66692258417606,31996,-1,17,2
533,f25fac13b265470aa70b69a7ed8013cc,55.51872029900551,31999,-1,17,2
534,6b506fcb72d542ed96d98270abb7aad3,60.93890778720379,31959,-1,17,2
535,da5566fec7d841e399413ccef674c966,47.199249267578125,31946,-1,18,2
536,45761bf806734f8188b9b9297f76afc7,47.82089218497276,31978,-1,17,2
537,20a68f4f6d5e46edb6c4d9e8321ced5b,48.349618911743164,31967,-1,17,1
538,8929201da6384e3a8299d9427669f735,48.836831003427505,31888,-1,18,1
539,9a7dc9c8adce4ae68ca26ad5b5f93366,93.96939910948277,31955,-1,18,1
540,7184209f0b664006a01f7dea4e4ed12c,47.92258329689503,31981,-1,17,1
541,b3ba77a696634442a5f5a5dbcf906a39,50.30859634280205,31974,-1,18,1
542,afc6a7290edb4e7ea109ef97c917fd9a,47.76379466056824,31979,-1,16,1
543,3f4b0beb19874ac6b7daa0f59b714f69,83.0735620111227,31990,-1,16,1
544,867689f92a82488f91fc0b7f283c0858,47.692157328128815,31977,-1,14,3
545,2c1f8867c60b44f09ee37b5df1d1ad24,47.993678599596024,31982,-1,13,2
546,6253275961a54201b8ef78b33bb0a5b4,53.25056053698063,31999,-1,13,2
547,edbe3e17467b4106a7ea812fccc6da78,80.70499449968338,31998,-1,13,2
548,fde1435fa125431d9eb22d8e5e254a32,60.79324521124363,31973,-1,11,2
549,d82980cf7e294905b8b8678fed8a9530,139.18059319257736,31955,-1,8,2
550,1f0a495a2b76420b9cadbc61723e1d46,112.79009841382504,31983,-1,8,2
551,21f333d5deb043bba7fe772ff5775b0e,47.66987822949886,31977,-1,7,2
552,23e7d17b256348638af3b2739b80a5ca,48.413993790745735,31965,-1,8,2
553,594881e10bca4f689d5a6b97ab3d763d,47.07048833370209,31856,-1,8,2
554,51f7ea7d3e4e42dfaf183dbe9996f1fb,60.64911000430584,31874,-1,6,2
555,43cfc03be6f842ae8942c995f8e3f2fb,106.76306299865246,31990,-1,1,0
556,b4799bade00a402693dfa295adeea027,83.17146822810173,31996,-1,1,0
557,a3a642471c514dcaa0d1c9c349f16557,48.36142249405384,31990,-1,1,0
558,8a6f3826e95840b096096fb07cf3d22d,81.11024834215641,31989,-1,1,0
559,3fa89fab4ac04d89b9f4480c840658fd,47.14410379528999,31992,-1,1,0
560,96237b21bbed4808a2f751f17d5121f8,47.340525314211845,31996,-1,1,0
561,74dad84d279846b5a8932753efb179e1,46.78019508719444,31989,-1,1,0
562,8e85b43ad9694b7aab05b40b4b6de65c,46.95899598300457,31997,-1,1,0
563,7282c260eb3440539424668687a82648,46.61031812429428,31989,-1,1,0
564,2da9ed7919024a0ca4db7a801e70d82a,47.716325148940086,31989,-1,1,0
565,d703cae6cfcb407fa4de781c222be9b8,59.20310318470001,31990,-1,1,0
566,3a1dd258a83f44b6bd97e8cc426d7057,64.77772444486618,31992,-1,1,0
567,37f843af00b54e36b5f57c9c93943c8d,67.95623525977135,31989,-1,1,0
568,ea1f5e0340e14464818a7c9b60564e6e,79.95443791151047,31990,-1,1,0
569,6a53a53e9883421d8f2a50b2546f2745,65.33454731106758,31978,-1,1,0
570,65e61ba2c56b486cbf594a1f382b9ac8,75.20330138504505,31991,-1,1,0
571,f7999aea56664077b37337c19a1950ac,82.70237408578396,31990,-1,2,0
572,fee17d51d2c942e5b81767fca9993099,81.81557059288025,31995,-1,2,0
573,f3cf684168d546328dd1bf7f4141f5e4,80.26737906038761,31995,-1,2,0
574,907c55da60624b3ab19750af975b96a8,48.68299886584282,31993,-1,2,0
575,23e2233434534104ab77e30f8c5289c0,46.95208556950092,31988,-1,2,0
576,60b79183ee3344c9ac1d4ca7d2d1abde,48.290327191352844,31983,-1,3,1
577,510c3f937ce54fafa51f9c9f98f0a4a5,46.73520103096962,31919,-1,3,1
578,5d1c94a4e79c4ae8ab8a58977826b106,80.95210045576096,31891,-1,4,2
579,ce60545b3a344043881d7bfc6b5b75fc,102.71763615310192,31904,-1,4,2
580,e8953eb644e34d67a97ce72d2442baf9,51.290929317474365,31948,-1,4,2
581,32fb01b0d61a4724a60cb38a2b03fdaf,48.08436892926693,31996,-1,4,2
582,29f27e9e5e0f434983e9f0edfa77f144,47.68837243318558,31995,-1,4,2
583,c46eaf0c8a9d40bdb8c7112cff75f701,82.43064768612385,31987,-1,4,2
584,303119a4aa5647a386b9ac78f26ab362,85.57018637657166,31959,-1,4,2
585,2c0c09db419e4ae692666d7dd235594d,84.5207367092371,31981,-1,4,2
586,cc57b56763574b4298a1211be06666dd,86.52522787451744,31974,-1,5,2
587,cec2eba279304af8a4cf27cb147e0737,89.7260382771492,31925,-1,6,2
588,0afa886817744d61be66f0bcea2be47c,64.12966176867485,31566,-1,6,2
589,1c6d9929bbb840d0975fbf15ed9186d7,51.068440079689026,31497,-1,6,2
590,5a42a9de66d84a4d89bd4b33350d5b4b,49.86315593123436,31953,-1,6,2
591,3e3763feabff47e6ba8af6de41bfad3d,47.39990830421448,31960,-1,6,2
592,8f420f23888e4cae9fa6d76218e393bd,48.05666580796242,31994,-1,6,2
593,ebccfaee3074462482d9948f4866382e,46.71858996152878,32000,-1,4,1
594,d0501e0542884ab1a4790236b16bc1d4,54.39151078462601,31994,-1,2,0
595,234b0f37af694571876a745e5bbb5e08,48.77892695367336,31950,-1,4,0
596,20df43740cba4411a810e204501af71a,49.875590950250626,31970,-1,3,0
597,6482944ffc7a4e07b6028c5797a41606,48.751018941402435,31942,-1,4,0
598,f133ae5862974d64aba52bf55982552b,60.94185262918472,31945,-1,5,0
599,f405bf5322cb40d3811fcbe802c0eb8d,47.1962820738554,31912,-1,5,0
600,061805d66b424aa18267bdd7a955b761,95.63455730676651,31896,-1,5,0
601,1efe6efdec394a219cfda8e18e297242,85.51250770688057,31923,-1,5,0
602,5e0d10b1807d4f2e882b6162e02b9f93,61.75459921360016,31953,-1,5,0
603,ce4988f5118c4e41a1954abd638c5834,65.299017354846,31974,-1,6,0
604,dca60e243d2d423daf320e3f6593ed96,49.068836495280266,31975,-1,7,0
605,e18b1aef00754af89e937842ce6ba4be,57.09269270300865,31941,-1,10,0
606,23e4bbcd10fe43e1982867dab19c79e8,65.43844006955624,31963,-1,12,1
607,9ec1f5b804234e15a1ceb2484201b689,65.85764139890671,31975,-1,14,1
608,18ad5b3aea22454398cc279f33b9a799,88.74095976352692,31988,-1,15,1
609,c99f5e4f006448babe8d48a5eb69c449,46.80292867124081,31992,-1,16,1
610,54f30ff0370b482b823ffedbb19efc2a,46.84915766119957,31967,-1,17,2
611,acf618ad1ec44392941f65d04719adc7,98.21107238531113,31960,-1,17,2
612,20354d14175b447a93ffcd4eabd54732,99.21832382678986,31911,-1,17,2
613,d13f68b9973440a9b8c6c5b92f191513,49.119824543595314,31886,-1,16,2
614,07ccc9049a724e91b13610e0f849a705,48.21725934743881,31851,-1,16,2
615,985f2f38301745b7ae7ef88ad9de59ca,48.90025779604912,31886,-1,16,2
616,2945e6bfeea7425c8adf44f3225122d3,78.33866775035858,31906,-1,16,2
617,b95702eac8684e80ab65303126cc1e58,62.632227316498756,31906,-1,16,2
618,1e43672fe86540b78402473300ca4c8f,47.99093119800091,31938,-1,16,2
619,2c63d07c2c0345539a1839bfcab22579,82.17525854706764,31940,-1,16,2
620,d6b547f2d5ef4f969280b550bd9ac3fb,104.95088063180447,31990,-1,16,2
621,e50376703d6c4e6b870d6a2d7eda3402,47.67566733062267,31979,-1,14,2
622,77558d8e009b490382605c12b7fe8d9e,49.05898869037628,31983,-1,14,2
623,45d1cc714d2a4e57af1dc4683beb2bac,56.58244900405407,31992,-1,14,2
624,c9b7e76f90594a84b5a4ea6750912d02,49.72406104207039,31994,-1,13,2
625,9a59cb6d9027481b9d5602bce9c76b4f,46.95183224976063,31981,-1,14,2
626,c403e0d3bccd4588b18fb4d6f1bb7eab,47.181386500597,31987,-1,13,2
627,a26a43f97a8649548eea5dbaafe5de72,56.095827370882034,31987,-1,13,2
628,cf753561271b4c40bef93a35bb0cf13f,49.860792234539986,31730,-1,13,2
629,948b555d974b45e087b3d746a4cdf677,89.66741524636745,31909,-1,12,1
630,42605be925b84bbe97cf884d850c6a1c,48.02151210606098,31905,-1,13,1
631,35f8b51f153146108250e5c48d0b8026,56.73670768737793,31998,-1,13,1
632,54f76e2010ea4ac5a9b9f354ad28612c,65.34707732498646,31978,-1,8,0
633,2b996cb489344a3f94840f8e2184ac77,62.192875891923904,31980,-1,8,0
634,8a96bc21f4fa46d392daea4db4814547,72.84085266292095,31971,-1,6,0
635,fbd3aa2098234fb1869d34d920e16eda,63.07878717780113,31957,-1,14,11
636,1ee6726a7f75445b8603980cb2bc20df,108.43833163380623,31963,-1,17,14
637,7d0b70d62a3a48d4818173cab9983b63,54.748425260186195,31923,-1,17,14
638,d64e599dc5c64226895649debdd49793,49.01556670665741,31841,-1,17,14
639,581b3ac0f7904012b2569fb92a986640,48.675525933504105,31850,-1,19,16
640,9234bbf8c7c14d758c541f475cfa95b3,75.66292770206928,31660,-1,19,16
641,80905606dcda4d78a5eb61e1676e1ef8,46.98519594967365,31793,-1,20,17
642,3c7491fa33b74757a8feab372f66b280,60.74703671038151,31962,-1,20,17
643,b9ee1bc6c5a24dea896c52970bc5fa6f,134.8425466567278,31988,-1,20,17
644,30b94629946e487abf5866b738790f0c,55.857839062809944,31966,-1,22,19
645,7ac3bb7fba5c4852a685555407cd10f1,49.46030676364899,31979,-1,22,19
646,35eff3f6f5b84929a33c2bda269a266f,57.35989660024643,31979,-1,22,19
647,50488284203440c0b64f5e78e87aa28f,83.08060839772224,31973,-1,26,23
648,410dea74acf640189bdf89c5b0f64265,80.30190132558346,31924,-1,27,23
649,1fe2834ee41a4f81b8323b27d92139d1,46.83222621679306,31858,-1,28,24
650,4d53a5c439ef43028f3d4b874adac519,48.43049310147762,31908,-1,28,24
651,ac25dbfbcd3843c7b6023e59aedc5175,60.68861670792103,31949,-1,26,23
652,842b501588f84b8bb815fce938556b32,66.67785905301571,31938,-1,28,25
653,3414bbcff961455ea6549ba1a2bb3b81,86.56218647956848,31898,-1,28,25
654,48de6a86245f44bdbf4921d2695cd6a8,85.45533753931522,31715,-1,27,25
655,381fe530586b4c189e10cbefbfb0e773,77.13962532579899,31861,-1,26,24
656,f54c35623097453e8adccb553b2cd2ba,66.83509610593319,31978,-1,30,28
657,a13c1966d657438094f1116fd27d2c1e,75.5006019026041,31990,-1,28,26
658,c94c07c0adac438d9fc5fa2e2c2b4811,50.360023975372314,31993,-1,28,25
659,49ae81f8e34c4e06bc213d925cc1ca84,48.56661707162857,31998,-1,26,23
660,52c853ea6b55497b9cd9ddaa03f92133,81.67368173599243,31994,-1,22,19
661,32e69a777d58481ab972dbea3ff75974,50.79874023795128,31991,-1,21,18
662,d34984a371044f33998cde724c33a102,48.48789982497692,31999,-1,24,21
663,53634328fddd46e883f7e1d6ccb7b059,57.310331612825394,31999,-1,24,21
664,856952a195714be0bdd50295c561706d,60.459645465016365,31996,-1,27,24
665,921505c43d8140678c34d83bba358a6f,73.68919998407364,31989,-1,27,24
