idx,token,latency_ms,pred_occ,gt_occ,n_obj,n_vru
332,0c43bcd9eafa4b8c89c371cb311bf938,35.23360565304756,315176,-1,113,63
333,7f770beac09a4af3b8ec2f4954b9e1aa,31.696919351816177,327096,-1,115,64
334,5441646ff9c54d4a90fc1d7f4256072c,39.73904624581337,311450,-1,111,62
335,4070ae6b1ce047b5b0a3a5868f2dbd19,35.92716157436371,311289,-1,107,60
336,9075f9ff230041c59042130739b92ef1,30.064301565289497,333656,-1,105,61
337,c855b62fda9748c0a719c329b6e216ec,36.50291822850704,311543,-1,102,60
338,9851e24eeb8e40cf962e45b1975aff53,36.093395203351974,300084,-1,95,55
339,5aa5555debb94e988b4eb8d8ff26c8da,35.20200587809086,320916,-1,89,53
340,6c662b1258e34752be332dcc1eccb7a8,30.299315229058266,330072,-1,88,54
341,7ff6ab92e1c443209f8268fcfb214925,36.631422117352486,356581,-1,83,51
342,882b922af4c740b8be9db39b2cdd1861,39.77282717823982,360484,-1,80,48
343,ab7f9e0665d24fe79fbde77325627d18,38.44648599624634,357566,-1,70,42
344,bea5dd7080414656b1b89ff163cb7599,34.125905483961105,348250,-1,61,34
345,afb4301624a2479fbab49b0512d157c1,34.73539464175701,375085,-1,54,27
346,46a4a199e44544018017be7434e46fc8,32.1530532091856,391678,-1,53,26
347,50f8b4a1ce354890bcf834658cbb9e80,38.553327322006226,380267,-1,51,25
348,56e7460943344e33a5a657313541065e,35.20537167787552,369304,-1,45,23
349,f733cb92982f4f58a1ce5c427786491b,31.90874122083187,372464,-1,46,25
350,28285c367b2d468f850572ddcc7efac9,36.70401871204376,358269,-1,47,27
351,ff6114d5779f4a058ec6c812afd56294,35.195453092455864,382744,-1,52,32
352,3ae0f5d24198405a82bce2964fea6f03,32.045548781752586,374655,-1,52,34
353,d25657fd31f34816920f051407c47f0f,34.717800095677376,368331,-1,48,35
354,3fb21b1df59e43ab8b29d4a1ea9a0228,35.142362117767334,392191,-1,44,35
355,fef6223e08f64885af98e24ccbbcb373,37.45906427502632,379391,-1,36,29
356,7e2fd590b46d42cdbe8dfbf035761561,38.25665824115276,379796,-1,39,36
357,18cb702eec7543c9b7e3d951226e367d,39.010992273688316,400112,-1,45,42
358,61db69a026d34c558f0ab0321f0886f8,38.281435146927834,374824,-1,49,46
359,5d413e8d6a4648a7bcb091f7e362a3fe,32.87185914814472,401557,-1,49,46
360,e3dbf6e92f0e4ac3860f1cbf73e2a312,34.380655735731125,401055,-1,52,48
361,2dc6dfa0bf9441f6a2397e7d4ec424ad,34.391988068819046,391723,-1,50,46
362,e6d1a6c5413942bdaa26ce0c0e5330ad,33.9483916759491,382536,-1,53,49
363,b421615151244708b1efe89c5147eaaf,33.87836739420891,361549,-1,54,48
364,b45559bc742b417aa85dcce98f5e0676,42.42357984185219,361028,-1,50,43
365,6382c18ecfe44ffaa22119c94be8f02a,46.910785138607025,360699,-1,52,44
366,a593f1a21f6e4deca2e30c009916ed7a,33.30935537815094,353117,-1,48,40
367,d849f5a053f741e6a5f09983cf036225,33.869532868266106,331840,-1,43,34
368,0ffc384fc61a4742a78d179f07ea1c9d,36.7668978869915,345374,-1,44,34
369,4d85541c5f204e359d63ed2b9db1ec97,40.51808640360832,331316,-1,42,31
370,2a07391a099947f285e1801d1386abcc,32.156988978385925,332202,-1,41,30
371,211466503dcd4723bc58b9d3717ed3a8,37.485795095562935,334685,-1,42,30
372,ab959d16b505476fa14530f8f76da1bb,30.08551336824894,347654,-1,41,28
373,13b194dc4afc49898db6ca0c7ae763be,38.902897387742996,348507,-1,45,31
374,7028ed54fd6940e581917af772b7bef7,33.11500698328018,350449,-1,44,31
375,fae2bb46325643e7a4f48fd0423cc55a,38.226740434765816,353460,-1,43,31
376,d5cb5a4a5e5245f8b6300ba482babbc2,33.785199746489525,339801,-1,43,29
377,08babb6cc1d64bfbab2f2284d2076c56,39.25160504877567,330059,-1,44,29
378,ef710f7aad4c4bcf9ac21ef155c8c3d1,35.847824066877365,323992,-1,45,29
379,77cdbd3d755d45d8b822d6d595fdbf70,36.99113056063652,337959,-1,45,28
380,13af3da0edf14bfb8fa9d62fb654b455,31.412756070494652,348111,-1,43,26
381,aae0304d89854d818cb48c0aa52a4ebd,32.33754821121693,355813,-1,41,24
382,3e991036257e4acda7cc1658dadd3e50,34.96149182319641,360714,-1,40,22
383,74f6b583f9eb441db5b95b67cbec71f5,30.50917200744152,366422,-1,39,23
384,10341c91fa1347e1a0b607ae5eff471c,33.00534002482891,362475,-1,38,22
385,f1cfa142bc164c99a2c679a6dea01a67,33.62755477428436,350831,-1,37,21
386,37c8d31c9ee74a07a68305297959da79,30.8705922216177,342086,-1,38,21
387,18039d7b1dc84a2fbb5efbaa84d66f6a,29.88162636756897,359555,-1,38,20
388,b211206072a8491dab37ca3965137daf,34.38098542392254,353682,-1,37,19
389,c0cd7a49d9924264b2be63b6ce9a9674,29.39620241522789,357104,-1,34,19
390,47972c339c9f4654baa9bc8d7143cf40,45.405516400933266,353246,-1,34,19
391,a5d381511d6748fb8626ab563d6c7022,36.134082823991776,346752,-1,34,19
392,4305999c65934df6b503ad4eb90f5648,30.702969059348106,355256,-1,33,19
393,c4b3feb84d7c4c338ac3227d856e0069,35.29036231338978,360728,-1,32,18
394,ebef899df124471f94a0d4befaf785e4,29.844768345355988,352313,-1,31,17
395,49409214fe454b018d05c8d839b35159,29.608432203531265,345732,-1,26,14
396,f4b5b6fc59e34da6bd18d4d8e299dab8,32.317956909537315,350899,-1,30,6
397,bb972464787f4ecab2e9d77c7a0cb9f7,28.088944032788277,361349,-1,29,6
398,695972046c1240d69835d02386355ddc,37.45843283832073,365894,-1,30,7
399,cf7cdd43be9b4886bcb7b45af4d9d104,32.74826519191265,353247,-1,31,7
400,b462e73472684c509a3e5f8734c33b10,35.04364565014839,350113,-1,30,7
401,c75fae3bcdd54b3a8b3635fdcf8ba74b,29.523320496082306,340600,-1,31,8
402,68ecb2433f654422a7567d9f349c0708,36.90227493643761,346113,-1,29,8
403,3eb6673bad8c44e2853283d958a68ca0,30.010700225830078,362805,-1,34,8
404,cba4c5078d8e40138b80902278069671,28.66487205028534,365094,-1,34,8
405,943884d0b74546ee8d6a18ab456159a5,28.242837637662888,351661,-1,34,8
406,c1255d993df4492a9dfa2f67a50f3073,39.495375007390976,358453,-1,34,8
407,b0b7ef23a4fb418690e43900525d09ad,32.33369439840317,348056,-1,35,9
408,01fbe6d2d7384d20967a88e4142b5678,33.84820185601711,348499,-1,34,9
409,5ad38eb017f34421828852889c7dd9d7,30.941523611545563,363236,-1,34,9
410,29b8d47b841f44ce8216353f373ba2c3,37.246882915496826,353435,-1,33,9
411,4c687bbe18104da1b9eef242d5abbe6b,29.485970735549927,369374,-1,33,9
412,690f0d215c29452b9ee793fc6a033308,31.021296977996826,358688,-1,31,7
413,cfbf02c6624c4cfb951493700683d461,33.66837091743946,349052,-1,34,9
414,37d0faf82cdb4af1a3d85b18077ee1f8,34.669360145926476,339895,-1,34,9
415,2e24381cb9434a89abd7f3eb1ed838b6,35.57315282523632,342732,-1,33,9
416,2996dec1589e4dad840eb5801d27d255,33.231958746910095,343272,-1,31,10
417,91b1849b2b1747a39ba5732ba4caa1df,29.108596965670586,348313,-1,31,11
418,ba4c95ffea104b088e07bdc2c7a0300a,30.39691038429737,326570,-1,30,11
419,fd761d865ef147e7bb7eec819b9cfd54,30.445851385593414,329704,-1,29,11
420,42b6df359dab44a9942600fbcf14a929,30.857088044285774,314036,-1,28,11
421,fa5cd3e2f2424263b9558b654fbbc831,27.812212705612183,322843,-1,28,11
422,03c4ae55f4f747ea89deb0834aa0a125,31.172292307019234,344537,-1,27,10
423,8d482af343ab4ae79fcf4d6aa13806d3,34.70565006136894,336666,-1,28,10
424,92d457fe8cc54e8d87c52bb5eb670768,35.11185385286808,340154,-1,29,10
425,8cfc29cd1fee4f92bd5134e2af939d47,34.966981038451195,327855,-1,29,10
426,ef1a273c61914852806161f5dbb4e4c9,42.762549594044685,336489,-1,26,10
427,c3387194b4df49c3a2f91df1801b662f,31.49489127099514,332570,-1,25,9
428,fa55184474d74849911a4b84da0a4b53,43.82557421922684,346501,-1,25,9
429,ee82f97267f747c78c3458640faf9d67,31.857114285230637,343019,-1,22,9
430,6e727bcf41e44efc8e6d0a0adbc88935,32.448286190629005,337967,-1,22,9
431,096d7f5716974c86a19d4de3132dd58b,35.251256078481674,319706,-1,22,9
432,81fae3cd80704dfb8f0be1144e6218ce,30.901551246643066,311001,-1,20,9
433,ff9fccde28864e1b8127991feee3301d,48.551831394433975,308879,-1,19,8
434,d781184227244ef99557f1163f681e3d,37.102868780493736,307403,-1,17,8
435,6664e576015845e185dc931f83c14c98,31.10164776444435,329329,-1,16,8
436,79070dca796f4ffb868d84f1b067f9c2,32.633401453495026,385699,-1,13,3
437,41c07e6847da41409c03671b7d88453e,32.74087235331535,386777,-1,13,3
438,c3ab533691c844f2910462bdc732879d,45.705368742346764,383994,-1,13,3
439,5a54a45e59ad48cab7213ff7d1828f3c,50.68703927099705,381857,-1,13,3
440,daeec5222fb346f99addae0db196eb1e,29.399575665593147,393431,-1,13,3
441,8e21bcb6b7304ee3ba342c9c3f2c0226,29.720451682806015,378262,-1,13,3
442,cecb41d3a0b243c3b0d37a269ce855ad,37.709325551986694,366853,-1,14,3
443,04828388a55741479c3698cdf6aa2e6c,29.60669808089733,375175,-1,15,3
444,16b5e2757a4647ed97cd9f54f0c42e1c,29.625263065099716,369448,-1,15,3
445,99ca4527b7a24d039d2465b46ed0a543,35.491492599248886,365381,-1,14,3
446,27db2832d44144829b896d46b441f66c,28.93061377108097,359137,-1,13,3
447,eda82ccd4f3747eab66d9c402317dbc9,28.903551399707794,365506,-1,13,3
448,66bd5bc1ef584d849b87f08b78e3beef,29.541976749897003,381594,-1,14,3
449,1223445bb2b14ecda09c2b8149e0ec77,28.418365865945816,379325,-1,14,3
450,524b696fedac43d68c6fb94db5d56b1f,37.6787893474102,374571,-1,14,3
451,bb9c0abebf574b4892f1e0fab92004d1,34.120043739676476,365006,-1,14,3
452,2f91d61bf97f4268a488c6e33c6f0fba,32.927483320236206,375843,-1,14,3
453,cf53df0209f34b319ac84daa331a9d43,38.193972781300545,384366,-1,13,3
454,6409f6f3378044b4bb58446424d74a1a,34.08707305788994,379767,-1,13,3
455,5dd954d0ac0242a990ba35eef950c937,33.0890491604805,394079,-1,13,3
456,af0f72a7e15c481ab2bb87a561b00241,28.995797038078308,409214,-1,13,3
457,4fa6e380731d4819bc404bcf38240a90,34.34884734451771,376851,-1,14,3
458,592b90b824a6431b9e5aedcd5d4e871b,35.785216838121414,387199,-1,12,2
459,c4bdc2fcf6ae4ba599d53663ed2ab5c5,34.25314649939537,324554,-1,11,2
460,959c87c78f62434abde877aa3663cc77,33.90820324420929,348227,-1,10,2
461,fa48d1046e22419fad3615fc17225e16,33.76992233097553,311764,-1,10,2
462,ba47b8c21bc446f3bfa60f004ca45106,35.153601318597794,313285,-1,10,2
463,b07273055da64823bcc2ede3f06ad3b7,35.538848489522934,328200,-1,10,2
464,5e80e020aacb406fad737926aeadbb30,29.472434893250465,336689,-1,12,4
465,e9ae8c38b8744ea2a265e4f64829c0d3,34.01741944253445,366529,-1,15,7
466,2d65df5368bf4e068e3cdf602c382c59,28.702683746814728,386210,-1,15,7
467,a484d76a40e24d549a0ab412d0a843d0,34.85353663563728,390638,-1,15,7
468,a5e43b1d5df14313b0ad5e9a7310c355,28.661172837018967,399344,-1,14,6
469,6cf7822aa27a4e599d4cdd249fca5763,33.81185233592987,404889,-1,13,5
470,1244ad3ad1dd409c96c5158b529c89ef,28.508417308330536,411080,-1,14,6
471,0b717009572d49c98e83d737915aad57,29.20159325003624,417088,-1,14,6
472,b840e929d2d642178fb8566866bee227,29.83909845352173,396051,-1,14,6
473,b0f7564c8e3c4d97a9e9d632672c279c,28.381898999214172,425919,-1,14,6
474,e2ff201cd94b4efdbaf986fbeefbad88,35.41216440498829,429185,-1,13,6
475,88a090c54cc844cc878f00d08274a683,29.66398373246193,478966,-1,2,1
476,5ee110d014374ae093565bba2e81a3fd,35.28838790953159,482989,-1,2,1
477,a6261bd83c5e4e1985012b6c6c51fce0,35.78228875994682,482630,-1,2,1
478,684acda1d78c4a959762df565cba29f5,29.428761452436447,483499,-1,3,1
479,20a871df4033487ab94d4d3b86f69af1,37.32210583984852,489870,-1,3,1
480,c51b9abd585d421b85dbf4a95eec4936,29.00760807096958,485569,-1,3,1
481,893266afc2574e58a5abd0f29b2c1faa,33.95107388496399,482422,-1,3,1
482,3eef3752ea664087a0469a01cbf738a9,28.680631890892982,486523,-1,3,1
483,5dfdf5c61f95420f89b53d65fb28e6cd,28.95841747522354,484690,-1,3,1
484,745713b3baae4ea18de5c74eb4d06bb8,30.926868319511414,490357,-1,3,1
485,d34f2eec80f54b608f9b9d0a86f103bd,33.821169286966324,486262,-1,3,1
486,f33e0c3f5d5c426593af8af1c27b68b8,29.0320236235857,458228,-1,3,1
487,52592f70fce143e59b44da5e2ad06134,29.333822429180145,453762,-1,4,1
488,261e4db3a18c4c23944f61bd6e51cf0c,30.155504122376442,449831,-1,4,1
489,5254163f8fcd4362b6019bbb88dc13ec,34.395283088088036,452373,-1,4,1
490,6269703390624957869e9bc071f16e17,29.636867344379425,436830,-1,4,1
491,dabfb5453ac2454d9806febac44df9f6,34.75700505077839,418690,-1,4,1
492,848d0535939349018c41668705f60469,28.866030275821686,379904,-1,4,1
493,b1bae3685d59491baacad9d09e03becd,27.84718945622444,360425,-1,3,0
494,a2d8604904294c2fb73648830a2604aa,33.528897911310196,413891,-1,3,0
495,114d8a1f9c4a46a5b4fec1e552027213,31.57454915344715,430842,-1,3,0
496,c393232463364bb1ab3f264b12f6694a,29.030831530690193,456498,-1,3,0
497,045ecf94b83648229500b23058af3117,38.1041094660759,477255,-1,3,0
498,6f801059ac9e4220828b59fcf10c7880,30.859392136335373,477330,-1,3,0
499,b76ef036cbaa450fab76e2b42f97d1d6,34.28552858531475,488712,-1,2,0
500,5e8e717247d143a3aa8c3239af723a9f,31.117068603634834,484678,-1,2,0
501,1bf0669e9da34c17a25a6362d8a3b3d1,30.62238357961178,478782,-1,2,0
502,7c3328b43154403cac0991fd6e967de9,32.84831531345844,468530,-1,1,0
503,7714fdd1943d4487ba9b9b3909352199,35.3359691798687,470630,-1,2,0
504,56a8812e2fae4b13960c853cebe58374,31.763477250933647,455908,-1,2,0
505,2e8bed7f596949d2b8777b2a856c7194,34.34349596500397,436056,-1,2,0
506,3a699bf9a53a4c17b008cb3d14bfe238,29.016442596912384,440382,-1,1,0
507,d04c38eb3667435cbcadc46ee8eae374,30.247068032622337,450788,-1,1,0
508,2818d76fdbcf49029de0e316a26f8903,35.46754829585552,447260,-1,1,0
509,45a4f3c2a8a44161bf74a0de34aff804,36.4021398127079,432947,-1,1,0
510,ba3778e1ab7d425eb40a781546aaba4a,28.833791613578796,433420,-1,1,0
511,4de1ba6d551f4b499f4c7c45e70e4e9c,34.05784256756306,406636,-1,1,0
512,a3d738f58fd241178943ee5b09117d05,36.21884249150753,387581,-1,1,0
513,cae4019561f143f5b924529ea50bf8a8,34.060390666127205,364049,-1,1,0
514,feedde26563b4303ad0faa7ef7684940,33.40170904994011,382774,-1,1,0
515,b9c60cfaf1814c8bb363037dec7abd35,32.08453394472599,395297,-1,1,0
516,9aa4c454c6154c069354edd8819f767a,29.538799077272415,412744,-1,1,0
517,4de7963785f34de7afb9e5aae3ce6f9f,28.798144310712814,403571,-1,3,0
518,480ea4e6cd7b4fc7b46ace2b8001fd19,34.790219739079475,415097,-1,4,0
519,31815eedcec04d4892ae361262825ded,42.64880530536175,401078,-1,5,0
520,b2329c1fe1714b9bb2642b257d38755d,44.836824759840965,395516,-1,5,0
521,fdd3a6f8d68a4bf08f45881201d072ae,41.56440123915672,412135,-1,6,0
522,10ad8522733c4c47bcf7dc32cb38762f,37.318017333745956,411770,-1,7,0
523,5dd248af969c406f9812c24fe4498974,29.685957357287407,418670,-1,8,0
524,e30a3a964a2e44f29009b76f096acdaa,30.033225193619728,420478,-1,12,0
525,613616256c904184b32ec44c23262340,40.15609249472618,404577,-1,12,0
526,3615d82e7e8546fea5f181157f42e30b,33.9292511343956,383987,-1,12,0
527,a21bf301ee63439697226895c267af08,30.164891853928566,394565,-1,13,0
528,4b65f133505445c7a2425c44b0a2f46f,32.94056840240955,404828,-1,13,0
529,a32eb5c0d8514895af2af5889c1f5199,28.300393372774124,407720,-1,14,0
530,4635c393dbdc4aa589b221fad153d427,34.52568128705025,385930,-1,15,1
531,82aa58cdc18a4b03ae40861cb0ecef79,32.54019282758236,395957,-1,16,2
532,97c934ef10c34ced96b35417dce1b75a,35.61771102249622,380130,-1,17,2
533,f25fac13b265470aa70b69a7ed8013cc,28.813183307647705,359016,-1,17,2
534,6b506fcb72d542ed96d98270abb7aad3,31.15905448794365,358643,-1,17,2
535,da5566fec7d841e399413ccef674c966,40.69851525127888,400211,-1,18,2
536,45761bf806734f8188b9b9297f76afc7,28.97677943110466,389327,-1,17,2
537,20a68f4f6d5e46edb6c4d9e8321ced5b,33.945413306355476,394037,-1,17,1
538,8929201da6384e3a8299d9427669f735,36.072976887226105,399861,-1,18,1
539,9a7dc9c8adce4ae68ca26ad5b5f93366,34.948816522955894,404950,-1,18,1
540,7184209f0b664006a01f7dea4e4ed12c,41.244275867938995,406445,-1,17,1
541,b3ba77a696634442a5f5a5dbcf906a39,33.83045829832554,404116,-1,18,1
542,afc6a7290edb4e7ea109ef97c917fd9a,47.23646119236946,414924,-1,16,1
543,3f4b0beb19874ac6b7daa0f59b714f69,34.687696024775505,416687,-1,16,1
544,867689f92a82488f91fc0b7f283c0858,29.98517081141472,424411,-1,14,3
545,2c1f8867c60b44f09ee37b5df1d1ad24,29.67236191034317,442009,-1,13,2
546,6253275961a54201b8ef78b33bb0a5b4,40.32186418771744,438366,-1,13,2
547,edbe3e17467b4106a7ea812fccc6da78,34.17466767132282,452340,-1,13,2
548,fde1435fa125431d9eb22d8e5e254a32,29.909098520874977,460952,-1,11,2
549,d82980cf7e294905b8b8678fed8a9530,36.25106252729893,456567,-1,8,2
550,1f0a495a2b76420b9cadbc61723e1d46,29.025480151176453,451908,-1,8,2
551,21f333d5deb043bba7fe772ff5775b0e,28.89321930706501,444396,-1,7,2
552,23e7d17b256348638af3b2739b80a5ca,29.725633561611176,427670,-1,8,2
553,594881e10bca4f689d5a6b97ab3d763d,29.60261143743992,456103,-1,8,2
554,51f7ea7d3e4e42dfaf183dbe9996f1fb,30.199557542800903,447719,-1,6,2
555,43cfc03be6f842ae8942c995f8e3f2fb,36.985671147704124,352225,-1,1,0
556,b4799bade00a402693dfa295adeea027,36.52418032288551,349552,-1,1,0
557,a3a642471c514dcaa0d1c9c349f16557,34.09360349178314,352628,-1,1,0
558,8a6f3826e95840b096096fb07cf3d22d,33.22252072393894,353639,-1,1,0
559,3fa89fab4ac04d89b9f4480c840658fd,33.1078227609396,351733,-1,1,0
560,96237b21bbed4808a2f751f17d5121f8,33.48005563020706,351323,-1,1,0
561,74dad84d279846b5a8932753efb179e1,27.414772659540176,353665,-1,1,0
562,8e85b43ad9694b7aab05b40b4b6de65c,39.83208350837231,348999,-1,1,0
563,7282c260eb3440539424668687a82648,30.93774802982807,349462,-1,1,0
564,2da9ed7919024a0ca4db7a801e70d82a,34.92727875709534,351563,-1,1,0
565,d703cae6cfcb407fa4de781c222be9b8,33.132532611489296,350618,-1,1,0
566,3a1dd258a83f44b6bd97e8cc426d7057,36.8826761841774,350019,-1,1,0
567,37f843af00b54e36b5f57c9c93943c8d,33.90050679445267,341606,-1,1,0
568,ea1f5e0340e14464818a7c9b60564e6e,34.24919582903385,345945,-1,1,0
569,6a53a53e9883421d8f2a50b2546f2745,40.186867117881775,346731,-1,1,0
570,65e61ba2c56b486cbf594a1f382b9ac8,33.18133391439915,339227,-1,1,0
571,f7999aea56664077b37337c19a1950ac,38.01331855356693,338349,-1,2,0
572,fee17d51d2c942e5b81767fca9993099,31.78630955517292,334501,-1,2,0
573,f3cf684168d546328dd1bf7f4141f5e4,35.22583842277527,315740,-1,2,0
574,907c55da60624b3ab19750af975b96a8,35.023877397179604,339228,-1,2,0
575,23e2233434534104ab77e30f8c5289c0,37.25321404635906,345883,-1,2,0
576,60b79183ee3344c9ac1d4ca7d2d1abde,34.71759147942066,386129,-1,3,1
577,510c3f937ce54fafa51f9c9f98f0a4a5,35.2183748036623,407344,-1,3,1
578,5d1c94a4e79c4ae8ab8a58977826b106,31.641457229852676,398284,-1,4,2
579,ce60545b3a344043881d7bfc6b5b75fc,43.0008489638567,394556,-1,4,2
580,e8953eb644e34d67a97ce72d2442baf9,30.7418592274189,409892,-1,4,2
581,32fb01b0d61a4724a60cb38a2b03fdaf,37.567138671875,397967,-1,4,2
582,29f27e9e5e0f434983e9f0edfa77f144,40.23963212966919,394043,-1,4,2
583,c46eaf0c8a9d40bdb8c7112cff75f701,30.172787606716156,394276,-1,4,2
584,303119a4aa5647a386b9ac78f26ab362,30.15134483575821,396512,-1,4,2
585,2c0c09db419e4ae692666d7dd235594d,28.460435569286346,415083,-1,4,2
586,cc57b56763574b4298a1211be06666dd,32.70191513001919,431112,-1,5,2
587,cec2eba279304af8a4cf27cb147e0737,43.03485341370106,430816,-1,6,2
588,0afa886817744d61be66f0bcea2be47c,32.79804810881615,424927,-1,6,2
589,1c6d9929bbb840d0975fbf15ed9186d7,33.301280811429024,408603,-1,6,2
590,5a42a9de66d84a4d89bd4b33350d5b4b,36.855464801192284,386550,-1,6,2
591,3e3763feabff47e6ba8af6de41bfad3d,31.970970332622528,375209,-1,6,2
592,8f420f23888e4cae9fa6d76218e393bd,29.315708205103874,372698,-1,6,2
593,ebccfaee3074462482d9948f4866382e,28.68623286485672,363686,-1,4,1
594,d0501e0542884ab1a4790236b16bc1d4,30.90805374085903,384030,-1,2,0
595,234b0f37af694571876a745e5bbb5e08,39.954012259840965,436345,-1,4,0
596,20df43740cba4411a810e204501af71a,30.44402040541172,434218,-1,3,0
597,6482944ffc7a4e07b6028c5797a41606,35.03938764333725,444233,-1,4,0
598,f133ae5862974d64aba52bf55982552b,42.321717366576195,466672,-1,5,0
599,f405bf5322cb40d3811fcbe802c0eb8d,33.16555358469486,471011,-1,5,0
600,061805d66b424aa18267bdd7a955b761,35.3618785738945,462547,-1,5,0
601,1efe6efdec394a219cfda8e18e297242,33.87322090566158,449214,-1,5,0
602,5e0d10b1807d4f2e882b6162e02b9f93,41.09378159046173,450865,-1,5,0
603,ce4988f5118c4e41a1954abd638c5834,31.29022568464279,477650,-1,6,0
604,dca60e243d2d423daf320e3f6593ed96,34.11872126162052,467675,-1,7,0
605,e18b1aef00754af89e937842ce6ba4be,33.91239233314991,443163,-1,10,0
606,23e4bbcd10fe43e1982867dab19c79e8,39.63610902428627,422047,-1,12,1
607,9ec1f5b804234e15a1ceb2484201b689,35.306451842188835,413915,-1,14,1
608,18ad5b3aea22454398cc279f33b9a799,29.856467619538307,395011,-1,15,1
609,c99f5e4f006448babe8d48a5eb69c449,27.83876284956932,380734,-1,16,1
610,54f30ff0370b482b823ffedbb19efc2a,45.57541571557522,395680,-1,17,2
611,acf618ad1ec44392941f65d04719adc7,34.458352252840996,398470,-1,17,2
612,20354d14175b447a93ffcd4eabd54732,31.677505001425743,405415,-1,17,2
613,d13f68b9973440a9b8c6c5b92f191513,33.029746264219284,417560,-1,16,2
614,07ccc9049a724e91b13610e0f849a705,36.42262890934944,419795,-1,16,2
615,985f2f38301745b7ae7ef88ad9de59ca,31.96871466934681,421791,-1,16,2
616,2945e6bfeea7425c8adf44f3225122d3,31.20977245271206,410717,-1,16,2
617,b95702eac8684e80ab65303126cc1e58,34.8071102052927,426576,-1,16,2
618,1e43672fe86540b78402473300ca4c8f,30.530089512467384,431533,-1,16,2
619,2c63d07c2c0345539a1839bfcab22579,31.683605164289474,444259,-1,16,2
620,d6b547f2d5ef4f969280b550bd9ac3fb,33.3367083221674,442215,-1,16,2
621,e50376703d6c4e6b870d6a2d7eda3402,30.255502089858055,445427,-1,14,2
622,77558d8e009b490382605c12b7fe8d9e,47.9244589805603,446061,-1,14,2
623,45d1cc714d2a4e57af1dc4683beb2bac,45.406727120280266,450950,-1,14,2
624,c9b7e76f90594a84b5a4ea6750912d02,31.78858384490013,437846,-1,13,2
625,9a59cb6d9027481b9d5602bce9c76b4f,34.64444354176521,429061,-1,14,2
626,c403e0d3bccd4588b18fb4d6f1bb7eab,30.251946300268173,422790,-1,13,2
627,a26a43f97a8649548eea5dbaafe5de72,35.88072396814823,413534,-1,13,2
628,cf753561271b4c40bef93a35bb0cf13f,32.648056745529175,406192,-1,13,2
629,948b555d974b45e087b3d746a4cdf677,35.86472384631634,398434,-1,12,1
630,42605be925b84bbe97cf884d850c6a1c,31.088894233107567,398328,-1,13,1
631,35f8b51f153146108250e5c48d0b8026,32.91527181863785,384337,-1,13,1
632,54f76e2010ea4ac5a9b9f354ad28612c,31.25230222940445,344701,-1,8,0
633,2b996cb489344a3f94840f8e2184ac77,31.86711296439171,347151,-1,8,0
634,8a96bc21f4fa46d392daea4db4814547,36.3633967936039,373126,-1,6,0
635,fbd3aa2098234fb1869d34d920e16eda,29.564227908849716,334247,-1,14,11
636,1ee6726a7f75445b8603980cb2bc20df,34.28765945136547,299081,-1,17,14
637,7d0b70d62a3a48d4818173cab9983b63,29.401645064353943,332200,-1,17,14
638,d64e599dc5c64226895649debdd49793,47.68501594662666,331210,-1,17,14
639,581b3ac0f7904012b2569fb92a986640,39.26633298397064,314175,-1,19,16
640,9234bbf8c7c14d758c541f475cfa95b3,32.89574384689331,310944,-1,19,16
641,80905606dcda4d78a5eb61e1676e1ef8,36.31940111517906,322078,-1,20,17
642,3c7491fa33b74757a8feab372f66b280,32.91589207947254,317842,-1,20,17
643,b9ee1bc6c5a24dea896c52970bc5fa6f,31.737376004457474,342673,-1,20,17
644,30b94629946e487abf5866b738790f0c,36.825668066740036,350453,-1,22,19
645,7ac3bb7fba5c4852a685555407cd10f1,28.82429212331772,347936,-1,22,19
646,35eff3f6f5b84929a33c2bda269a266f,31.550487503409386,347465,-1,22,19
647,50488284203440c0b64f5e78e87aa28f,35.080356523394585,337771,-1,26,23
648,410dea74acf640189bdf89c5b0f64265,34.65214557945728,359852,-1,27,23
649,1fe2834ee41a4f81b8323b27d92139d1,31.34770318865776,360243,-1,28,24
650,4d53a5c439ef43028f3d4b874adac519,28.99252064526081,346341,-1,28,24
651,ac25dbfbcd3843c7b6023e59aedc5175,38.179583847522736,369829,-1,26,23
652,842b501588f84b8bb815fce938556b32,29.413415119051933,399297,-1,28,25
653,3414bbcff961455ea6549ba1a2bb3b81,44.4558747112751,399872,-1,28,25
654,48de6a86245f44bdbf4921d2695cd6a8,33.56080688536167,417112,-1,27,25
655,381fe530586b4c189e10cbefbfb0e773,34.78737361729145,433153,-1,26,24
656,f54c35623097453e8adccb553b2cd2ba,41.56515188515186,441398,-1,30,28
657,a13c1966d657438094f1116fd27d2c1e,31.46553598344326,423070,-1,28,26
658,c94c07c0adac438d9fc5fa2e2c2b4811,30.860092490911484,440965,-1,28,25
659,49ae81f8e34c4e06bc213d925cc1ca84,44.569049030542374,444844,-1,26,23
660,52c853ea6b55497b9cd9ddaa03f92133,30.285248532891273,442473,-1,22,19
661,32e69a777d58481ab972dbea3ff75974,30.340733006596565,417659,-1,21,18
662,d34984a371044f33998cde724c33a102,34.91656668484211,409622,-1,24,21
663,53634328fddd46e883f7e1d6ccb7b059,39.55904580652714,404234,-1,24,21
664,856952a195714be0bdd50295c561706d,30.114376917481422,413612,-1,27,24
